"","genes","logFC","logCPM","F","PValue","FDR"
"JCHAIN","JCHAIN",0.227644730678165,3.63226965426372,0.0230435685008677,0.879344101534721,1
"MFAP3","MFAP3",-0.097947994363637,5.65617580414904,0.0230418450516746,0.879348579050578,1
"FAM151B","FAM151B",0.40004479389022,1.99115074936113,0.0229882308179395,0.879487954324231,1
"HSPA8","HSPA8",0.0533851938602171,9.50651643297431,0.0229260428236102,0.879649826336588,1
"PHPT1","PHPT1",0.326457816043128,2.66446963247524,0.022910189151939,0.879691128505531,1
"FBLN5","FBLN5",0.087362794607205,5.99174202144883,0.022880813358758,0.879767697317083,1
"TRMT5","TRMT5",-0.18289428953795,4.14453999571705,0.0228795096832396,0.87977109654792,1
"HS3ST5","HS3ST5",-0.250768978265188,3.39790490593746,0.0228604643836147,0.879820766959652,1
"GABRA1","GABRA1",0.447829719936042,1.34496807264909,0.0228574824080677,0.879828545910165,1
"ACSM5","ACSM5",0.213633571761225,3.78076551606318,0.0227882727103773,0.880009236280803,1
"LOC101103215","LOC101103215",0.275619426400328,3.13521195852687,0.0227204039243295,0.880186698583059,1
"SLC2A5","SLC2A5",-0.476031866175077,0.519926338448554,0.0226613178186184,0.880341416913868,1
"LOC105602881","LOC105602881",-0.306153906994926,2.84363798347717,0.0226038206352773,0.880492172767974,1
"SP110","SP110",-0.40441650069879,1.88200451615524,0.022491237304356,0.880787931708639,1
"LOC105611873","LOC105611873",0.413809218534028,1.76890812841397,0.0224447681877885,0.880910227759053,1
"CCDC88C","CCDC88C",-0.107383218476671,5.35873290929045,0.0223443893580244,0.881174844362529,1
"KIF3B","KIF3B",-0.435554810767468,1.46791202221867,0.0223192960381905,0.881241089745807,1
"STARD3","STARD3",0.416969222024229,1.68655502927933,0.022308145870098,0.881270537970084,1
"SPHAR","SPHAR",-0.295359004867121,2.90839135235328,0.0222043970290693,0.881544906007335,1
"PFDN1","PFDN1",-0.169000659255314,4.29679192427031,0.0221531836731323,0.881680583364039,1
"UBXN1","UBXN1",0.15540626683013,4.4753460355707,0.022080440315685,0.881873575085187,1
"LYPLA1","LYPLA1",0.076128253023012,6.40865620959015,0.0220472159471297,0.88196182906335,1
"LOC101108955","LOC101108955",-0.469160382176473,0.255009848914214,0.0220391496562487,0.881983265824542,1
"INPPL1","INPPL1",-0.0968882684411664,5.62207198317202,0.022007717835916,0.882066836473333,1
"HSPB1","HSPB1",-0.0908810087207053,5.79802328816287,0.0219715581698885,0.882163052955667,1
"NOP2","NOP2",-0.350212491849071,2.35513779131342,0.0218014139819565,0.882616875845602,1
"APLP2","APLP2",-0.0893863378989453,5.83886341278257,0.021727245807113,0.882815269644903,1
"METTL8","METTL8",0.152555366623451,4.49883431027306,0.0217127906230793,0.882853976345542,1
"IPO7","IPO7",0.0520916922182018,9.45275433476913,0.0217122023969828,0.882855551719476,1
"KIAA1958","KIAA1958",-0.219621268360149,3.64943718435992,0.0216792770134751,0.882943766534951,1
"FAM171A1","FAM171A1",0.346565056623176,2.38500203165256,0.0216712458144252,0.882965294379737,1
